source_lang,target_lang,source_text,target_text
fr,dua,"9 Est-​ce par ses propres forces que Jésus pouvait ressusciter les morts ? Non. Avant de ressusciter Lazare, il a prié Jéhovah. Et Jéhovah lui a donné le pouvoir de le ressusciter ( lire ). Lazare n’est pas le seul à avoir été ramené à la vie * . La Bible parle aussi d’une petite fille de 12 ans qui était très malade. Son père, Jaïre, ne savait plus quoi faire pour la soigner. Il a supplié Jésus de la guérir. Elle était son seul enfant. Pendant qu’il parlait à Jésus, des hommes sont venus lui dire : « Ta fille est morte ! Pourquoi déranger l’Enseignant plus longtemps ? » Mais Jésus a dit à Jaïre : « N’aie pas peur, aie simplement foi, et elle sera sauvée. » Ensuite, Jésus a accompagné Jaïre chez lui. En approchant de la maison, Jésus a vu et entendu des gens pleurer. Il leur a dit : « Ne pleurez plus, car elle n’est pas morte. Elle dort. » Les parents de la petite fille se sont certainement demandé ce qu’il voulait dire. Jésus a demandé aux personnes qui étaient dans la maison de sortir. Il a emmené Jaïre et sa femme dans la pièce où la petite fille était couchée. Avec douceur, il lui a pris la main et il lui a dit : « Petite fille, lève-​toi ! » Aussitôt, elle s’est levée et elle s’est mise à marcher. Ses parents étaient très heureux : Jésus avait ressuscité leur fille ! ( ). À partir de ce jour-​là, à chaque fois qu’ils regardaient leur fille, ils pensaient à ce que Jéhovah avait fait pour eux par le moyen de Jésus.","9 Mo̱, Yesu a ta nde a pumbwe̱le̱ bato na ngiń’ao ńa mo̱me̱ne̱ e? Ke̱m. Oboso ná a mapumbwe̱le̱ Lasaro, Yesu a kane̱ Yehova, na Yehova a bola mo̱ ngińa o pumbwe̱le̱ Lasaro. (Langa .) Seto̱ buka te̱ Lasaro nde a pumbwabe̱le̱. Bibe̱l e malangwea biso̱ ońola ngo̱ndedi ńa 12 la mbu ni ta ni boa jita. Sango ao, Yairo, a ta a mábo̱lo̱ne̱ dipita, na mo̱ a so̱so̱me̱ye̱ Yesu ná a bo̱lise̱ mo̱. A ta nde mpo̱m mao ma muna. Nde ke̱ Yairo a dia a makwalisane̱ Yesu, na bato bō̱ ba po̱, ba kwalane̱ mo̱ ná: “Mun’ango̱ a máwo̱. Nje o matakise̱no̱ pe̱ Mulēdi e?” Nde Yesu a kwalane̱ Yairo ná: “O si bwa bo̱ngo̱, dube̱ nde, nde a me̱nde̱ jonga.” Na Yesu ala ombo’a Yairo mwemba na mo̱. Nika ba tano̱ ba nisisea be̱be̱ na ndabo, Yesu e̱n a senga pe̱ bato ba meya mbembe. Na Yesu mo̱ na babo̱ ná: “Lo s’eya; a si wedi, a kwedi nde iyo̱.” Ye̱ke̱i te̱ sango na ńango a muna ba baise̱ na babo̱me̱ne̱ nje Yesu a tano̱ a pula kwala. Na Yesu a panga be̱se̱, a no̱ngo̱ sango a muna na ńango, ingea na babo̱ o wuma nu muna a tano̱ a nanga. Na mo̱ alea dia la muna, a kwalane̱ mo̱ ná: “A ngo̱ndedi, na makwalane̱ wa ná ‘Umwe̱!’” Dutea te̱ muńe̱nge̱ bayedi bao ba bono̱ ponda muna a te̱mno̱ dibokime̱ne̱, a dangwa! Yesu a pumbwe̱le̱ mun’abu ńa muto. ( ) Botea bo buńa, ponda te̱ ba tano̱ be̱ne̱ mun’abu ńa muto, ba ta nde bo̱nge̱le̱ nje Yehova a boledino̱ babo̱ tongwea na Yesu. *"
fr,dua,"10 Les personnes que Jésus a ramenées à la vie ont fini par mourir de nouveau. Mais les récits de ces résurrections sont très précieux pour nous parce qu’ils nous donnent un vrai espoir : Jéhovah veut ressusciter les morts, et il le fera.","10 Ba bena Yesu a pumbwe̱le̱no̱ ba timbi pe̱te̱ wo̱ ombusa ponda. Nde nje di malangano̱ jombwea ba bato ye mweńa ońolana e mabola biso̱ dipita la mbale̱. Yehova a mapula pumbwe̱le̱ bato, a me̱nde̱ pe̱ bola nika."
fr,dua,"11 La Bible dit que les morts « ne savent rien » ( ). Le récit de la résurrection de Lazare montre que c’est vrai. Quand il était dans la tombe, Lazare ‘ne savait rien’. Comme Jésus l’avait dit, c’était comme s’il dormait ( ).","11 Bibe̱l e makwala ná bwē ná “bawedi ba si bi to̱ lambo.” Nika e ta mbale̱ jombwea Lasaro. ( ) Ka nje te̱ Yesu a kwalino̱, e ta nde biana Lasaro a ta nde o iyo̱. ( ) Ni ponda a tano̱ o so̱ngo̱, Lasaro a si ta a bia “to̱ lambo.”"
fr,dua,"12 Beaucoup de gens ont vu Jésus ressusciter Lazare. Même les ennemis de Jésus savaient qu’il avait fait ce miracle. Lazare était vivant, et cela prouvait qu’il avait été ressuscité ( ). Beaucoup de gens sont venus voir Lazare. Quand ils l’ont vu, ils ont compris que Jésus avait été envoyé par Dieu. Mais les ennemis de Jésus n’étaient pas contents. Ils ont alors décidé de tuer Jésus et Lazare ( ).","12 Ponda Yesu a pumbwe̱le̱no̱ Lasaro, bato jita be̱n. Nate̱na basingedi ba Yesu ba ta ba bia ná a boli be betańsedi. Lasaro a ta longe̱, nika e lee̱le̱ ná a pumbwabe̱le̱ na mbale̱. ( ) Bato jita pe̱ ba ta bala pe̱pe̱le̱ Lasaro, na babo̱ ba botea o dube̱ ná Loba nde a lom Yesu. Basingedi ba Yesu ba si ta ba to̱ndo̱ nika, na babo̱ ba weka mwano o bwa Yesu na Lasaro.​— ."
fr,dua,"13 Jésus a dit que « tous ceux qui sont dans les tombes » seraient ressuscités ( ). Cela veut dire que tous les humains dont Jéhovah se souvient reviendront à la vie. Mais pour que Jéhovah ressuscite quelqu’un, il faut qu’il se souvienne de tout sur lui. Est-​ce possible ? Oui. Il y a des milliards d’étoiles. Pourtant, la Bible dit que Jéhovah connaît le nom de toutes les étoiles ( lire ). S’il se souvient du nom de toutes les étoiles, il se souviendra sans problème et en détail des humains qu’il va ressusciter. De plus, puisqu’il a tout créé, il a le pouvoir de ramener les morts à la vie.","13 Yesu a kwali ná “be̱se̱ be o so̱ngo̱ a jo̱nge̱le̱” ba me̱nde̱ timba o bepumbwedi. ( , NW ) Nika e mapula kwala ná be̱se̱ bena Yehova a ne̱nge̱no̱ o mo̱nge̱le̱ mao ba me̱nde̱ pe̱te̱ timba o longe̱. Nde ná Yehova a pumbwe̱le̱ moto, angame̱ne̱ o jo̱nge̱le̱ mambo me̱se̱ jombwea nu moto. Mo̱, e ná a bola nika na mbale̱ e? Ombwa ná dibobe̱ di londi na lokoli la lodun la ngengeti. Nde Bibe̱l e makwala ná Yehova a bi ngengeti te̱ na dina. (Langa .) Yete̱na e ná o̱nge̱le̱ dina la ngengeti te̱, nika e mabola mbaki ná e pe̱ ná o̱nge̱le̱ na bo̱bise̱ la ńolo le̱se̱ lambo te̱ jombwea ba be̱se̱ a me̱nde̱no̱ pe̱te̱ timbise̱le̱ o longe̱. Lena le mweńa buka me̱se̱ le nde ná, Yehova nde a weki me̱se̱, ońola nika di bi ná a be̱n ngińa o timbise̱le̱ bato o longe̱."
fr,dua,"14 Job était un homme fidèle à Jéhovah. Il a demandé : « Si un homme meurt, peut-​il revivre ? » Ensuite, il a dit à Jéhovah : « Tu appelleras, et je te répondrai. Tu désireras ardemment revoir l’œuvre de tes mains. » Job croyait en la résurrection. Il savait que Jéhovah attend avec impatience le moment où il ressuscitera les morts ( ).","14 Hiob a ta nde mot’a jemea nu ta nu dube̱ bepumbwedi. A baise̱ ná: “Moto a wedi te̱, a matimba pe̱te̱ be̱ longe̱ e?” Na mo̱ a kwalane̱ Yehova ná: “O me̱nde̱ bele̱, na mba nalabe̱, o me̱nde̱ bwa ebol’a mā mo̱ngo̱ ńo̱ngi.” E, Hiob a ta a bia ná Yehova a be̱n ńo̱ngi ninde̱ne̱ o pumbwe̱le̱ bawedi o ponda ni te̱nge̱n.​— , NW."
fr,dua,15 Que ressentez-​vous en pensant à la résurrection ? Savoir que Jéhovah veut vraiment ramener les morts à la vie nous console. Mais vous vous demandez peut-être : « Est-​ce que les membres de ma famille et mes amis seront aussi ressuscités ? » Qui sera ressuscité ? Et où vivront ceux que Dieu ramènera à la vie ? Voyons ce que la Bible dit.,"15 Ne̱ni o masengano̱ o mulema jombwea dipita la bepumbwedi e? We ná o baise̱ o wame̱ne̱ ná, ‘Mbia na mako̱m mam ba wedi, babo̱ pe̱ ba me̱nde̱ pumbwabe̱le̱ e?’ Nika ńe biso̱ belo̱ko̱medi o bia ná Yehova a mapula na mbale̱ o timbise̱le̱ pe̱te̱ bawedi longe̱. Jombweye so̱ te̱ nje Bibe̱l e makwalano̱ jombwea we̱ni ba me̱nde̱no̱ ja, na ba nja ba me̱nde̱ pumbwabe̱le̱."
fr,dua,"16 Dans le passé, les personnes ressuscitées ont retrouvé leur famille et leurs amis ici sur la terre. C’est aussi ce qui se passera dans l’avenir, mais ce sera beaucoup mieux. Pourquoi ? Parce que les humains qui seront ressuscités sur la terre pourront vivre pour toujours. Et ils vivront dans un monde très différent du monde d’aujourd’hui. Il n’y aura plus de guerres, ni de crimes, ni de maladies.","16 O ponda ni tombi, ba bena ba timbi o longe̱ ba jai pe̱te̱ na mbia mabu na mako̱m o nin wase. Mulemlem pe̱ nde e me̱nde̱no̱ be̱ o kie̱le̱ ni maye̱, nde o ńai ni me̱nde̱ be̱ bwam buka nika. Ońola nje e? Ońolana ba bena ba me̱nde̱ pe̱te̱ timbe̱ o longe̱ o wase ba me̱nde̱ be̱ne̱ epolo o be̱ longe̱ o bwindea, esibe̱ pe̱ wo̱ tomtom. Ba me̱nde̱ ja o wase ni me̱nde̱ be̱ diwengisan na nin ńa we̱nge̱. Bila be si me̱nde̱ pe̱ be̱, to̱ ebwan, to̱ diboa."
fr,dua,"17 Qui sera ressuscité ? Jésus a dit que « tous ceux qui sont dans les tombes entendront sa voix et sortiront » ( ). Et dit : « La mer a rendu les morts qui se trouvaient en elle, et la mort et la Tombe ont rendu les morts qui se trouvaient en elles. » Des milliards de personnes vont donc revivre. L’apôtre Paul a dit aussi qu’il y aurait « une résurrection tant des justes que des injustes » ( lire ). Qu’est-​ce que cela veut dire ?","17 Nja nu me̱nde̱ pumbwabe̱le̱ e? Yesu a kwali ná “be̱se̱ be o so̱ngo̱ a [jo̱nge̱le̱] ba me̱nde̱ senga doi lao, nde ba busa.” ( ) Kalat’a pe̱ e makwala ná: “Munja mu ta mu busise̱ bawedi ba ta oteten ao, kwedi na mundi ma kwedi [So̱ngo̱] pe̱ ba ta ba busise̱ bawedi ba ta oteten abu.” E, lodun la bato lo me̱nde̱ pe̱te̱ timba o longe̱. Ńamuloloma Paulo pe̱ a kwali ná “bate̱m ná sim na basite̱m ná sim” ba me̱nde̱ pumbwa. (Langa .) Nje nika e mapulano̱ kwala e?"
fr,dua,"18 Parmi les « justes », il y a les serviteurs de Jéhovah qui ont vécu avant que Jésus vienne sur la terre. Par exemple, Noé, Abraham, Sara, Moïse, Ruth et Esther seront ressuscités sur la terre. Hébreux chapitre 11 parle de certains de ces hommes et de ces femmes. Et les serviteurs de Jéhovah qui meurent à notre époque, seront-​ils ressuscités ? Oui, puisqu’ils font aussi partie des « justes ».","18 O muso̱ngi ma “bate̱m ná sim” o be̱n oten bautu ba Yehova ba jemea ba ta longe̱ oboso ná Yesu a mapo̱ o wase. Bato ka Noa, Abraham, Sara, Mose, Rut na Este̱r ba me̱nde̱ pumbwabe̱le̱ o be̱ longe̱ o nin wase. We ná o langa myango ma ban bome na bito o kalat’a Bonahebe̱r 11 bepasi. E me̱nde̱ nde be̱ ne̱ni na bautu ba Yehova ba jemea bena be o wo̱ o nin pond’asu e? Babo̱ pe̱ be nde “bate̱m ná sim,” ba me̱nde̱ so̱ o pumbwabe̱le̱."
fr,dua,"19 Parmi les « injustes », il y a les milliards d’humains qui sont morts sans avoir eu l’occasion de connaître Jéhovah. Jéhovah ne les oublie pas. Il les ressuscitera et il leur donnera la possibilité de le connaître et de l’adorer.","19 O muso̱ngi ma “basite̱m ná sim” o be̱n oten lodun la bato bena ba si kusi epolo o bia Yehova. To̱ná ba wedino̱, Yehova a si dimbedi babo̱. A me̱nde̱ pumbwe̱le̱ babo̱, ba me̱nde̱ be̱ne̱ epolo o jokwa bia mo̱ na bolea pe̱ mo̱."
fr,dua,20 Cela veut-​il dire que tous les morts seront ressuscités ? Non. Jésus a dit que certaines personnes ne seraient pas ramenées à la vie ( ). Qui décidera si une personne sera ressuscitée ou non ? Jéhovah est le Juge qui a la plus haute autorité. Mais il a aussi donné à Jésus l’autorité pour être le « juge des vivants et des morts » ( ). Qui ne sera pas ressuscité ? Ceux qui sont jugés comme méchants et comme ne voulant pas changer (voir la note n o 19 ).,"20 Mo̱, nika e mapula nde kwala ná be̱se̱ ba wedi ba me̱nde̱ o pumbwa e? Ke̱m. Yesu a kwali ná bato bō̱ ba si me̱nde̱ timba o longe̱. ( ) Nja nu me̱nde̱ no̱nge̱ bedomsedi nga moto a me̱nde̱ o pumbwabe̱le̱ to̱ ke̱m e? Yehova nde e Mukaisedi nu mabakwe̱ mbako nisukan, nde a boli pe̱ Yesu doi o be̱ “mukaised’a baweńa na bawedi.” ( ) Nu na nu te̱ nu me̱nde̱ langabe̱ ka ńabobe nu si mapule̱ tukwe̱ a si me̱nde̱ pumbwabe̱le̱.​—Ombwa Maki 18 ."
fr,dua,"21 La Bible dit aussi que certaines personnes vivront au ciel. Quand quelqu’un est ressuscité au ciel, il n’est pas ramené à la vie avec un corps humain. Il reçoit un corps spirituel, c’est-à-dire un corps comme celui des anges.","21 Bibe̱l e malangwea pe̱ biso̱ ná bato bō̱ ba me̱nde̱ wala ja o mo̱ń. Moto a pumbo te̱ o be̱ longe̱ o mo̱ń, a si matimba pe̱ o longe̱ ka mot’a benama na ńol’eyobo. A mapumbwabe̱le̱ nde k’eweked’a mudī o wala ja o mo̱ń."
fr,dua,"22 Jésus a été le premier à être ressuscité pour vivre au ciel ( ). Il a été ressuscité par Jéhovah trois jours après avoir été tué ( ). Il n’a pas été ressuscité avec un corps humain. L’apôtre Pierre explique qu’il a été « mis à mort dans la chair, mais rendu à la vie dans l’esprit » ( ). Jésus est alors redevenu un ange puissant ! ( ). Mais la Bible dit que d’autres personnes sont ressuscitées au ciel.","22 Yesu nde a ta mot’a boso o pumbwabe̱le̱ o ni mbadi. ( ) Mińa milalo ombusa bwabe̱ la Yesu, Yehova a pumbwe̱le̱ mo̱. ( , NW ; ) Yesu a si pumbo na ńol’eyobo. Ńamuloloma Petro a tele̱ye̱ ná Yesu “a ta a bwabe̱ o eyobo, a timbisabe̱ longe̱ o mudī.” ( ) Yesu a timbisabe̱ longe̱ k’eweked’a mudī ya ngińa! ( ) Nde Bibe̱l e makwala ná a si me̱nde̱ be̱ mo̱me̱ne̱ mō̱."
fr,dua,"23 Avant de mourir, Jésus a dit à ses disciples : « Je m’en vais pour vous préparer une place » ( ). Cela voulait dire que certains de ses disciples seraient ressuscités pour vivre au ciel avec lui. Combien seraient-​ils ? Jésus a dit qu’ils seraient un « petit troupeau ». Donc ils ne seraient pas nombreux ( ). L’apôtre Jean a donné leur nombre exact : il a vu Jésus qui était « debout sur le mont Sion [ au ciel ], et avec lui 144 000 » ( ).","23 Oboso ná a mawo̱, Yesu a kwalane̱ bokwedi bao ba jemea ná: “Na mala o boṅsane̱ bińo̱ wuma.” ( ) Nika e mapula nde kwala ná bato bō̱ ba mabupe̱ mo̱ ba me̱nde̱ o pumbwabe̱le̱ o wala ja mwemba na mo̱ o mo̱ń. Bato baninga so̱ e? Yesu a kwali ná ba me̱nde̱ be̱ ngusu, a bele̱ babo̱ ná “dibemba disadi.” ( ) Ńamuloloma Yohane a boli muso̱ngi mabu ma te̱ite̱i ponda e̱nno̱ Yesu “a te̱m o Mudongo ma Sion [mwe o mo̱ń] n’ebwe’a lokoli la bato na mwane̱i na lone̱i mwemba na mo̱ [144 000].”​— ."
fr,dua,"24 Quand ces 144 000 chrétiens allaient-​ils être ressuscités ? D’après la Bible, leur résurrection commencerait après que Jésus serait devenu roi au ciel ( ). Nous vivons à cette époque, et la plupart de ces 144 000 chrétiens ont déjà été ressuscités au ciel. Quand ceux qui sont encore sur la terre meurent, ils sont tout de suite ressuscités au ciel. Par contre, la plupart des humains seront ressuscités plus tard sur la terre, dans le paradis.","24 Njika ponda ye 144 000 la Kriste̱n e me̱nde̱no̱ pumbwabe̱le̱ e? Bibe̱l e malangwea biso̱ ná nika e ta ńangame̱n botea ombusa te̱se̱be̱ la Kristo ka janea o mo̱ń. ( ) O ni ponda nde jeno̱ tatan, jita la ye 144 000 pe̱ di mápumbwabe̱le̱ o wala o mo̱ń. Bane̱ babu pe̱ ba dia o wase bena ba mawo̱ o pond’asu, ba me̱nde̱ nde pumbwabe̱le̱ ná pe̱m ombusa kwed’abu. Nde dongo dinde̱ne̱ la bato ba benama di me̱nde̱ nde pumbwabe̱le̱ o mińa mi maye̱ o be̱ longe̱ o Paradisi o nin wase."
fr,dua,"25 Très bientôt, Jéhovah va libérer les humains de la mort. La mort n’existera plus ! ( Lire ). Mais que feront les 144 000 au ciel ? La Bible dit qu’ils seront rois d’un royaume avec Jésus. Le chapitre suivant nous apprendra plus de choses sur ce royaume.","25 Son a ponda, Yehova a me̱nde̱ te̱se̱ bato be̱se̱ wonja na kwedi, kwedi e me̱nde̱ bo̱ o bwindea! (Langa .) Nde nje ba ba male̱ o mo̱ń ba malano̱ bola owo e? Bibe̱l e matele̱ye̱ ná ba me̱nde̱ janea mwemba na Yesu o Janea la mo̱ń. Di me̱nde̱ bata jokwa jombwea di janea o jokwa di bupe̱."
fr,dua,"^ § 9 La Bible dit que d’autres personnes ont été ressuscitées (des jeunes, des gens âgés, des hommes, des femmes, des Israélites et des non-Israélites). Voir Luc 8:40-56, et .","^ par. 9 Bibe̱l e be̱n pe̱ myango mipe̱pe̱ jombwea bepumbwedi ba beso̱mbe̱ na badun, bome na bito, Bonaisrael na be̱n ba bato. We ná o langa mo̱ o kalat’a 8:40-56; ."
fr,dua,Imaginez la joie de la famille et des amis de Lazare quand il a été ressuscité ( ).,Dutea te̱ muńe̱nge̱ mbia na mako̱m ma Lasaro ba bono̱ ponda a pumbwabe̱le̱no̱!​—
fr,dua,L’apôtre Pierre a ressuscité une chrétienne qui s’appelait Dorcas ( ).,Ńamuloloma Petro a pumbwe̱le̱ Kriste̱n a muto Tabita.​—
fr,dua,Élie a ressuscité le fils d’une veuve ( ).,Elia a pumbwe̱le̱ mun’a mukusa ma muto.​—
fr,dua,"Dans le paradis, les morts seront ressuscités et ils retrouveront les personnes qu’ils aimaient.","O Paradisi, bawedi ba me̱nde̱ pumbwabe̱le̱, ba ja pe̱te̱ na bandolo babu"
fr,dua,DES millions de gens connaissent la prière appelée le Notre Père. Jésus s’est servi de cette prière pour apprendre à ses disciples à prier. Pour quelles choses a-​t-​il prié ? Et pourquoi cette prière est-​elle importante pour nous ?,"LODUN la bato lo bi muka mu biane̱ jita mu belabe̱ ná A Tete̱ Ńasu, to̱so̱ Muka ma Sango. Yesu a bolane̱ mu muka o jokwe̱le̱ bokwedi bao ne̱ni kane̱. Ońola njika mambo a kane̱no̱ e? Ońola nje mu muka mweno̱ biso̱ mweńa jita we̱nge̱ e?"
fr,dua,"2 Jésus a dit : « Vous devez donc prier ainsi : “Notre Père qui es dans les cieux, que ton nom soit sanctifié. Que ton royaume vienne. Que ta volonté se fasse sur la terre, comme au ciel” » ( lire ). Pourquoi Jésus nous a-​t-​il appris à prier pour ces trois choses ? (Voir la note n o 20 ).","2 Yesu a kwali ná: “Lo kane̱ nde ninka: ‘A Tete̱ ńasu ńe o mo̱ń. Dina lo̱ngo̱ di dubabe̱ [to̱so̱, di sangisabe̱]. Janea lo̱ngo̱ di ye. Jemea lo̱ngo̱ di bolabe̱ o wase kana o mo̱ń.’” (Langa .) Ońola nje Yesu okwe̱le̱no̱ biso̱ o kane̱ ońola man mambo malalo e?​—Ombwa Maki 19 ."
fr,dua,"3 Nous avons appris que le nom de Dieu est Jéhovah. Nous avons aussi appris quelle est la volonté de Dieu pour les humains et pour la terre. Mais quand Jésus a dit : « Que ton royaume vienne », que voulait-​il dire ? Dans ce chapitre, nous verrons ce qu’est le royaume de Dieu, ce qu’il fera et comment il va sanctifier le nom de Dieu.","3 Joko ná dina la Loba ná Yehova. Jombwedi pe̱ nje ye jemea la Loba ońola mbel’a moto na ońola wase. Nde nje Yesu a tano̱ a pula kwala ponda a kwalino̱ ná: “Janea lo̱ngo̱ di ye” e? Di me̱nde̱ jokwa nje ye Janea la Loba, nje di me̱nde̱no̱ bola, na ne̱ni di me̱nde̱no̱ sangise̱ dina la Loba."
fr,dua,4 Jéhovah a établi un gouvernement au ciel. La Bible appelle ce gouvernement le royaume de Dieu. Jéhovah a choisi Jésus pour être le Roi de ce royaume. Jésus est « le Roi de ceux qui règnent et le Seigneur de ceux qui dominent » ( ). Il a le pouvoir de faire beaucoup plus de bien que n’importe quel chef politique humain. Et il est plus puissant que tous les chefs politiques réunis.,"4 Yehova a bokise̱ janea diwo̱ o mo̱ń, a po̱so̱ Yesu o be̱ Kiṅ’a di janea. Bibe̱l e mabele̱ di janea ná Janea la Loba. Yesu nde e “Kiṅ’a bonakiṅe̱ na Sango a bonabasango.” ( ) Yesu a dongame̱n o bolea bato bwam buka nje yena to̱ njika mwanedi o wase eno̱ ná a bola. E pe̱ ngińa buka banedi be̱se̱ ba lati o wase."
